id,name,adp,adpsd,position,team,proj,projsd
9f3b63e1-0586-4476-a2a6-ee75b49cfdac,Arian Smith,36,2.4192,WR,Georgia Bulldogs,1,0
590cd4a2-d805-454a-8b76-035993ab1115,Tyler Brown,36,2.4192,WR,Clemson Tigers,1,0
0128d7c8-8e74-41cc-9ad6-d473a1916d5f,Jordan Faison,36,2.4192,WR,Notre Dame Fighting Irish,1,0
d0f3bb69-fbdb-460e-9e55-ae2167815666,Hayden Hansen,36,2.4192,TE,Florida Gators,1,0
a20890c9-6b98-4127-935d-e743f6c00736,Jaden Bray,36,2.4192,WR,West Virginia Mountaineers,1,0
2c12a59e-899e-4780-8d35-f4f1406f50cf,Hudson Clement,36,2.4192,WR,West Virginia Mountaineers,1,0
b7a0e1f6-c3b1-4e30-85ff-33f28d070ab9,Gunnar Helm,36,2.4192,TE,Texas Longhorns,1,0
031d1199-831e-4b48-961b-9365978d5d24,Preston Howard,36,2.4192,TE,Maryland Terrapins,1,0
358dd1ce-08fe-44d9-9468-bd31a945353e,Cade Klubnik,,0.504,QB,Clemson Tigers,1,0
49b96805-40b5-4a65-8e25-c457c6a596b9,MJ Morris,,0.504,QB,Maryland Terrapins,1,0
73c5a00a-0f91-4caa-9bd1-2aab3bed547a,CJ Donaldson Jr.,,0.504,RB,West Virginia Mountaineers,1,0
a4216064-7dde-43b7-a2fd-171871d896e9,Harrison Wallace III,,0.504,WR,Penn State Nittany Lions,1,0
460db373-9638-4ce4-97db-41b729dba7d5,Antonio Williams,,0.504,WR,Clemson Tigers,1,0
df504c82-32f2-4890-b3e8-0baf9eed590d,Roderick Robinson II,,0.504,RB,Georgia Bulldogs,1,0
f5b55ee6-eaf9-4bbe-af64-93a092bedf85,Mark Fletcher Jr.,,0.504,RB,Miami (FL) Hurricanes,1,0
74a6ad99-2d0e-4c76-916a-e8b7673effeb,Treyaun Webb,,0.504,RB,Florida Gators,1,0
278f1ecc-b222-47c6-b36a-89bd2c5856d2,Junior Sherrill,,0.504,WR,Vanderbilt Commodores,1,0
93a02215-f832-4632-bce2-c0c3fb4fe82c,Keith Adams Jr.,,0.504,RB,Clemson Tigers,1,0
8b0f41d7-2c78-4ae5-a0e3-c9a7d504a2fc,Bryant Wesco,,0.504,WR,Clemson Tigers,1,0
254022ed-4c05-4477-acf5-60c41c73b526,Quincy Skinner,,0.504,WR,Vanderbilt Commodores,1,0
cd910c58-a94e-43d1-9163-50e9253914d8,AJ Newberry,,0.504,RB,Vanderbilt Commodores,1,0
449c5be5-c1f2-4ab6-8eb1-30a6ec4327e6,Jadan Baugh,,0.504,RB,Florida Gators,1,0
4f9fe8a5-2e80-4305-a055-4decea448954,Beau Pribula,,0.504,QB,Penn State Nittany Lions,1,0
cdda14db-7b5d-459f-83bf-f2fdf89c5ee8,Jerrick Gibson,,0.504,RB,Texas Longhorns,1,0
38ded586-2a17-4a53-aeb8-f6190ce6ccba,Octavian Smith Jr.,,0.504,WR,Maryland Terrapins,1,0
